"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"1840796537892585878","#Day 161 🚀

 #DSA =&gt; Remove Duplicates from Sorted Array II. 
 #DEV =&gt; Medium Project Zod Implementation, Deployed my First ever Npm Package.
 #Explore =&gt; V0 by Vercel, Common module between client and server. https://t.co/Kx2Ldlx7Pb","en","Tweet","Shubhampawar4841","Shubhampawar484","109","0","1","0","3","0","2024-09-30 22:21:09","https://x.com/Shubhampawar484/status/1840796537892585878","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYvSsGkagAAiCSX.png
https://pbs.twimg.com/media/GYvSsGlbQAUqLYg.png
https://pbs.twimg.com/media/GYvSsGkbQAEQXcq.png
https://pbs.twimg.com/media/GYvSsGhbQAIiARZ.jpg"
"1840426672656662824","#Day 160 🚀

#DSA =&gt; Count Square Submatrices with All Ones  
#DEV =&gt; Completed all Backend Endpoints of Medium Application, Will go for Zod Integration.
#Explore =&gt; DBMS Application architecture. https://t.co/QE0T4wV3La","en","Tweet","Shubhampawar4841","Shubhampawar484","53","0","0","0","2","0","2024-09-29 21:51:26","https://x.com/Shubhampawar484/status/1840426672656662824","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYqCOZeacAAaggP.png
https://pbs.twimg.com/media/GYqCOZdaUAAT_L6.png"
"1840426592600043589","#Day 159 🚀

#DSA =&gt; Count Square Submatrices with All Ones  
#DEV =&gt; Completed all Backend Endpoints of Medium Application, Will go for Zod Integration.
#Explore =&gt; DBMS Application architecture. https://t.co/isdYLxArAg","en","Tweet","Shubhampawar4841","Shubhampawar484","47","0","0","0","1","0","2024-09-29 21:51:07","https://x.com/Shubhampawar484/status/1840426592600043589","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYqCOZeacAAaggP.png
https://pbs.twimg.com/media/GYqCOZdaUAAT_L6.png"
"1840078002841165868","#Day 158 🚀 

#DSA =&gt; Maximize the Total Height of Unique Towers, Minimum Element After Replacement With Digit Sum.
#SQL =&gt;  Product Sales Analysis I   
#DEV =&gt; Worked on Medium project 
#Explore =&gt; DBMS Entity Relationship, File System Drawbacks. https://t.co/vPSO4aJ9Yd","en","Tweet","Shubhampawar4841","Shubhampawar484","53","0","0","0","2","0","2024-09-28 22:45:57","https://x.com/Shubhampawar484/status/1840078002841165868","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #SQL, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYlFL5EasAYLcEI.jpg
https://pbs.twimg.com/media/GYlFL5DasAEr9i9.png
https://pbs.twimg.com/media/GYlFL5EasAQHjVc.png
https://pbs.twimg.com/media/GYlFL5FasAEyaa5.png"
"1839716165800837401","#Day 157 🚀
 
#SQL =&gt; Replace Employee ID With The Unique Identifier   
#DEV =&gt; Worked on Medium project (Prisma Error)
#Explore =&gt; Sql joins, Entity Relationship. https://t.co/HcJlzT99uP","en","Tweet","Shubhampawar4841","Shubhampawar484","53","0","0","0","1","0","2024-09-27 22:48:08","https://x.com/Shubhampawar484/status/1839716165800837401","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #SQL, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYf8GMaasAAkwop.png
https://pbs.twimg.com/media/GYf8GMcasAMj16j.png"
"1839347695577862293","#Day 156 🚀 

#DSA =&gt; Greatest Common Divisor of Strings, Uncommon Words from Two Sentences  
#DEV =&gt; Worked on Medium project.
#Explore =&gt; Better Routing, Bindings and Cloudflares. https://t.co/axm9N4XFy2","en","Tweet","Shubhampawar4841","Shubhampawar484","99","0","0","0","3","0","2024-09-26 22:23:58","https://x.com/Shubhampawar484/status/1839347695577862293","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYas-UKbMAEacIF.png
https://pbs.twimg.com/media/GYas-ULbUAAt0cx.png
https://pbs.twimg.com/media/GYas-UDaYAEtVvS.jpg"
"1838979435921621230","#Day 155 🚀 

#DSA =&gt; Minimum Number of Bits Swap. 
#DEV =&gt; Worked on Medium project Endpoints, Prisma connection.
#Explore =&gt; Hono, connection pool, Prisma Migration. https://t.co/RUC9RA88ZW","en","Tweet","Shubhampawar4841","Shubhampawar484","83","0","0","0","0","0","2024-09-25 22:00:38","https://x.com/Shubhampawar484/status/1838979435921621230","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #DEV, #Explore","","photo","https://pbs.twimg.com/media/GYVeCycXYD0X01Q.png
https://pbs.twimg.com/media/GYVeCyQXsAARKsJ.jpg
https://pbs.twimg.com/media/GYVeCyRXYAEg1nm.png
https://pbs.twimg.com/media/GYVeCySWQAAWRZ9.jpg"
"1838629179182748047","#Day 154 🚀 

#DSA =&gt; Find the Length of the Longest Common Prefix.
#DEV =&gt; Started Medium Project https://t.co/eAPXbKfkjP","en","Tweet","Shubhampawar4841","Shubhampawar484","62","0","0","0","1","0","2024-09-24 22:48:51","https://x.com/Shubhampawar484/status/1838629179182748047","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #DEV","","photo","https://pbs.twimg.com/media/GYQffLKakAInuEL.png
https://pbs.twimg.com/media/GYQffLHagAAG4J5.jpg"
"1837539224641589395","#Day 153 🚀

 #DSA =&gt; Valid Sudoko. https://t.co/pB8HKRW6iO","und","Tweet","Shubhampawar4841","Shubhampawar484","55","0","0","0","1","0","2024-09-21 22:37:45","https://x.com/Shubhampawar484/status/1837539224641589395","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA","","photo","https://pbs.twimg.com/media/GYBALn7a0AApqxk.png"
"1835648859781189802","#Day 152 🚀

#DSA =&gt; Find a Safe Walk Through a Grid, Find Indices of Stable Mountains. https://t.co/Txt2pzjxxM","en","Tweet","Shubhampawar4841","Shubhampawar484","69","0","0","0","1","0","2024-09-16 17:26:07","https://x.com/Shubhampawar484/status/1835648859781189802","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA","","photo","https://pbs.twimg.com/media/GXmI5onbQAAYNfv.png
https://pbs.twimg.com/media/GXmI5omaUAA3c1o.png"
"1835647054309392819","#Day 151 🚀 

SQL =&gt; Rising Temperature, Average Time of Process per Machine https://t.co/o6p91FfLA4","en","Tweet","Shubhampawar4841","Shubhampawar484","73","0","0","0","2","0","2024-09-16 17:18:57","https://x.com/Shubhampawar484/status/1835647054309392819","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day","","photo","https://pbs.twimg.com/media/GXmHQhfaoAE2vYd.png
https://pbs.twimg.com/media/GXmHQhibMAACCrC.png"
"1832457463775555606","#Day 150 🚀 

#DSA 📷- Linked List in Binary Tree
#Dev =&gt; Revisiting my Projects.
#Explore =&gt; System Design Continued, 
Dbms Architectures Revised,
#Aptitude =&gt; Fractions and Decimals. https://t.co/Kvt9y44dyT","en","Tweet","Shubhampawar4841","Shubhampawar484","75","0","0","0","1","0","2024-09-07 22:04:39","https://x.com/Shubhampawar484/status/1832457463775555606","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Dev, #Explore, #Aptitude","","photo","https://pbs.twimg.com/media/GW4yVw5a8AAWfU-.jpg
https://pbs.twimg.com/media/GW4yVxCaAAAgs9N.png"
"1831389232117772327","""Learning to code so well that one day, I'll build my own trading website from scratch.

#CodeEveryday #100DaysOfCode #TradingWebsite #DevJourney"" https://t.co/KwmurQOZpt","en","Tweet","Shubhampawar4841","Shubhampawar484","125","1","0","0","6","0","2024-09-04 23:19:53","https://x.com/Shubhampawar484/status/1831389232117772327","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#CodeEveryday, #100DaysOfCode, #TradingWebsite, #DevJourney","","photo","https://pbs.twimg.com/media/GWpmy0kXoAEsiv5.png"
"1831387585694068761","#Day 148 🚀 

#DSA 📷- Sum of Digits of String After ConvertMake Two Arrays Equal by Reversing Subarrays
#WebDevelopment #100DaysOfCode #striver https://t.co/DLD1OdmI8r","en","Tweet","Shubhampawar4841","Shubhampawar484","92","1","0","0","2","0","2024-09-04 23:13:20","https://x.com/Shubhampawar484/status/1831387585694068761","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #WebDevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWplTGtbYAAIOTS.png"
"1831034654553772506","#Day 147 🚀 

#DSA 📷- Sum of Digits of String After Convert
#Explore =&gt; Oops Concepts
#Webdevelopment #100DaysOfCode #striver https://t.co/EUejpz2ttI","en","Tweet","Shubhampawar4841","Shubhampawar484","218","1","0","0","10","0","2024-09-03 23:50:55","https://x.com/Shubhampawar484/status/1831034654553772506","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Explore, #Webdevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWkkTuRWUAAd0CW.png
https://pbs.twimg.com/media/GWkkTuMWkAAYSCl.png"
"1830662366671053310","#Day 146 🚀 

#DSA 📷-  Find the Student that Will Replace the Chalk
#Explore =&gt; System Design by Gaurav Sen
#Webdevelopment #100DaysOfCode #striver https://t.co/n6YYVQeQc0","en","Tweet","Shubhampawar4841","Shubhampawar484","134","0","0","0","3","0","2024-09-02 23:11:34","https://x.com/Shubhampawar484/status/1830662366671053310","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Explore, #Webdevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWfRtyabkAAOymt.png
https://pbs.twimg.com/media/GWfRty8X0AA6TZM.png"
"1830295703257825285","#Day 145 🚀 

#DSA 📷- Find the Highest Altitude, Kids with Greatest Number of Candies.
#Explore =&gt; Different Types Of Cyber Attacks.
#Webdevelopment #100DaysOfCode #striver https://t.co/Ka26fKnByi","en","Tweet","Shubhampawar4841","Shubhampawar484","88","1","0","0","4","0","2024-09-01 22:54:35","https://x.com/Shubhampawar484/status/1830295703257825285","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Explore, #Webdevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWaEPLYacAErw68.png
https://pbs.twimg.com/media/GWaEPLYaQAE6y5o.png"
"1829948918366683586","#Day 144 🚀 

#DSA 📷- Find the Key of the Numbers, Hash Divided String.
#Contest =&gt; 2 Solved
 #Webdevelopment #100DaysOfCode #striver https://t.co/pmArH5bnw4","en","Tweet","Shubhampawar4841","Shubhampawar484","85","0","0","0","4","0","2024-08-31 23:56:35","https://x.com/Shubhampawar484/status/1829948918366683586","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Contest, #Webdevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWVI1VnbkAA-dTu.png
https://pbs.twimg.com/media/GWVI1VoagAAjKZ2.png
https://pbs.twimg.com/media/GWVI1WGXgAAy0Sz.png
https://pbs.twimg.com/media/GWVI1VlbQAAwyAb.png"
"1829202430694961320","#Day 143 🚀

 #DSA 📷- Check if the Word is present in Sentence or not, Rearrange String
 #Webdevelopment #100DaysOfCode #striver https://t.co/3jdeSrgT7a","en","Tweet","Shubhampawar4841","Shubhampawar484","97","1","0","0","4","0","2024-08-29 22:30:19","https://x.com/Shubhampawar484/status/1829202430694961320","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Webdevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWKh6N5asAQwF1-.png
https://pbs.twimg.com/media/GWKh6ORWMAAeK6l.png"
"1828485382285275454","#Day 142 🚀 

#DSA 📷- Revised Binary Trees , Stacks , Queues from Striver AtoZ.
#Webdevelopment #100DaysOfCode #striver https://t.co/bY2grIhGNk","en","Tweet","Shubhampawar4841","Shubhampawar484","73","0","0","0","2","0","2024-08-27 23:01:01","https://x.com/Shubhampawar484/status/1828485382285275454","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Webdevelopment, #100DaysOfCode, #striver","","photo","https://pbs.twimg.com/media/GWAVwewaoAAWIp1.png
https://pbs.twimg.com/media/GWAVwezaEAAJ7sq.png
https://pbs.twimg.com/media/GWAVwevaoAEmQam.png"
"1828121063944815089","Caught in the loop of overthinking? https://t.co/dY9uMIND22","en","Tweet","Shubhampawar4841","Shubhampawar484","124","1","0","0","4","0","2024-08-26 22:53:21","https://x.com/Shubhampawar484/status/1828121063944815089","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GV7KaYfbcAA5ta7.jpg"
"1828111339929411707","#Day 141 🚀

#DSA  🌟
- Rotate 90 Degrees 🔄
- Plus One ➕
#Explore 🌐
- Network Virtualization 🖧
#Aptitude 📚
- Reading Comprehension 👓
- #Striver #DSA #Webdevelopment #100DaysOfCode https://t.co/yCYH3EJtaX","en","Tweet","Shubhampawar4841","Shubhampawar484","96","1","0","0","3","0","2024-08-26 22:14:42","https://x.com/Shubhampawar484/status/1828111339929411707","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day, #DSA, #Explore, #Aptitude, #Striver, #DSA, #Webdevelopment, #100DaysOfCode","","photo","https://pbs.twimg.com/media/GV7BkaPaAAALzoK.png
https://pbs.twimg.com/media/GV7BkaOa4AAvUCb.png"
"1827757913907364236","#Day140🚀 

#DSA:
1. Final Array State After K Multiplication Operations I 🔢
2. 🐸 Frog Jump 🏃‍♂️
3. Count Almost Equal Pairs 🔍

#Explore =&gt; AWS Services (💻 EC2, 🔄 Lambda, ☁️ S3).

#Striver #DSA #WebDevelopment #100DaysOfCode 💪 https://t.co/9Z4tmO2POq","en","Tweet","Shubhampawar4841","Shubhampawar484","59","0","0","0","4","0","2024-08-25 22:50:19","https://x.com/Shubhampawar484/status/1827757913907364236","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day140, #DSA, #Explore, #Striver, #DSA, #WebDevelopment, #100DaysOfCode","","photo","https://pbs.twimg.com/media/GV2AIQva8AE1piJ.png
https://pbs.twimg.com/media/GV2AIQwbQAAxxW0.jpg
https://pbs.twimg.com/media/GV2AIQwbcAAKd91.png
https://pbs.twimg.com/media/GV2AIQvaUAAoZkE.png"
"1827398615683493996","#Day139🚀 

#DSA = &gt; Search in a 2D Matrix Binary Search, Ugly Numbers.
Bit Manupulation of Striver Revising.
#Explore =&gt; Cryptography in Network Security.
#Aptitude =&gt; Sentences Arrangements, Speeches.
 #Striver #DSA #Webdevelopment #100DaysOfCode https://t.co/ahuxcfpfzN","en","Tweet","Shubhampawar4841","Shubhampawar484","70","0","0","0","3","0","2024-08-24 23:02:36","https://x.com/Shubhampawar484/status/1827398615683493996","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day139, #DSA, #Explore, #Aptitude, #Striver, #DSA, #Webdevelopment, #100DaysOfCode","","photo","https://pbs.twimg.com/media/GVw5TaUa8AEBNit.jpg
https://pbs.twimg.com/media/GVw5TaUa8AIr7Mw.png
https://pbs.twimg.com/media/GVw5TaUa8AMAzS_.png
https://pbs.twimg.com/media/GVw5TaTbIAAecMz.jpg"
"1827035462055473335","@Febriibra12 Let me Know what update u get.
I Still don't get any reply from Github.","en","Reply","Shubhampawar4841","Shubhampawar484","18","0","0","0","1","0","2024-08-23 22:59:33","https://x.com/Shubhampawar484/status/1827035462055473335","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1827031463583527311","#Day138🚀 

#DSA = &gt;First non repeating character, Fraction Addition and Subtraction.
 #Striver #DSA #Webdevelopment https://t.co/wOd6M1C4s7","en","Tweet","Shubhampawar4841","Shubhampawar484","48","0","0","0","1","0","2024-08-23 22:43:40","https://x.com/Shubhampawar484/status/1827031463583527311","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day138, #DSA, #Striver, #DSA, #Webdevelopment","","photo","https://pbs.twimg.com/media/GVrrbSDWkAAC-Tv.png
https://pbs.twimg.com/media/GVrrbRlbwAE4OBq.png"
"1826672230732103887","#Day137🚀 

#DSA = &gt; Find Compliment, Find Peak Element
#Explore =&gt; Databases Differences.
 #Striver #DSA #Webdevelopment https://t.co/i5gHPzX1yR","fr","Tweet","Shubhampawar4841","Shubhampawar484","42","0","0","0","0","0","2024-08-22 22:56:12","https://x.com/Shubhampawar484/status/1826672230732103887","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day137, #DSA, #Explore, #Striver, #DSA, #Webdevelopment","","photo","https://pbs.twimg.com/media/GVmkj0dbgAArO_p.png
https://pbs.twimg.com/media/GVmkj0fbgAA8EZc.png
https://pbs.twimg.com/media/GVmkj0fbgAMgxTr.jpg"
"1826306546579767721","#Day136🚀

 #DSA = &gt; Beautiful Strings , Detect Capital Letters.
#Explore =&gt; Load Balancer, Api Gateway, Nginx-Reverse Proxy, Data Sharding.
#Striver #DSA #Webdevelopment https://t.co/GUynWfSV0V","en","Tweet","Shubhampawar4841","Shubhampawar484","75","0","0","0","2","0","2024-08-21 22:43:06","https://x.com/Shubhampawar484/status/1826306546579767721","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day136, #DSA, #Explore, #Striver, #DSA, #Webdevelopment","","photo","https://pbs.twimg.com/media/GVhYHqCbgAU-8XP.png
https://pbs.twimg.com/media/GVhYHqdX0AAWlR-.jpg
https://pbs.twimg.com/media/GVhYHqAbgAAGIxN.png"
"1825928656939872324","#Day135🚀 

#DSA = &gt;String Compression, Check if the Sentence Is Pangram, Check If Two String Arrays are Equivalent, Determine if String Halves Are Alike. 
#Striver #DSA #Webdevelopment https://t.co/C4rPWkRXlv","en","Tweet","Shubhampawar4841","Shubhampawar484","49","0","0","0","3","0","2024-08-20 21:41:30","https://x.com/Shubhampawar484/status/1825928656939872324","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day135, #DSA, #Striver, #DSA, #Webdevelopment","","photo","https://pbs.twimg.com/media/GVcAbm8aMAIgGNd.png
https://pbs.twimg.com/media/GVcAbm-aMAEkKpg.png
https://pbs.twimg.com/media/GVcAbm8aMAMDE09.png"
"1825199562883256678","#Day133🚀

#DSA = &gt;Count String that Satisfy String Constraint 1
Reverse Array
LCA of Three Nodes
Pair Sum
Area of Rectangle
#Aptitude =&gt; Venn Diagrams.
#Striver #DSA  #Webdevelopment https://t.co/bs2HNjWDR7","en","Tweet","Shubhampawar4841","Shubhampawar484","94","0","0","0","3","0","2024-08-18 21:24:21","https://x.com/Shubhampawar484/status/1825199562883256678","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day133, #DSA, #Aptitude, #Striver, #DSA, #Webdevelopment","","photo","https://pbs.twimg.com/media/GVRpUoebUAADxjd.png
https://pbs.twimg.com/media/GVRpUoibcAAWWJz.png"
"1824846589556654285","#Day132🚀 

#DSA =&gt; Fruits and Basket, Products of the Array Excluding Self, Odd and Even.
#DEV =&gt; Built a Expense Tracker Using React and Tailwind CSS.
#Striver #DSA https://t.co/0zz8o62WfT","en","Tweet","Shubhampawar4841","Shubhampawar484","87","0","0","0","4","0","2024-08-17 22:01:45","https://x.com/Shubhampawar484/status/1824846589556654285","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day132, #DSA, #DEV, #Striver, #DSA","","photo","https://pbs.twimg.com/media/GVMoS5rbkAEX8Vf.png
https://pbs.twimg.com/media/GVMoS5uaMAAB6Ku.png
https://pbs.twimg.com/media/GVMoS5sbcAAYQmX.png
https://pbs.twimg.com/media/GVMoS5taoAAiSbe.png"
"1824500941590327627","#Day131🚀 

#DSA =&gt; Remove Elements, Is Power of 2, Container With Most Water.
#Aptitude =&gt; Visual Reasoning.
#Explore =&gt; Firewalls Fundamentals.
#Striver #DSA https://t.co/1EEpCwdk8J","en","Tweet","Shubhampawar4841","Shubhampawar484","70","0","0","0","2","0","2024-08-16 23:08:16","https://x.com/Shubhampawar484/status/1824500941590327627","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day131, #DSA, #Aptitude, #Explore, #Striver, #DSA","","photo","https://pbs.twimg.com/media/GVHt7lmaEAYHXkN.png
https://pbs.twimg.com/media/GVHt7lnaoAE-00o.png
https://pbs.twimg.com/media/GVHt7lnaoAAIOLg.png
https://pbs.twimg.com/media/GVHt7lmaEAI-wkE.png"
"1824133399151628550","#Day130🚀 

#DSA =&gt;  -First and Last Position, Lemonade Change
#Aptitude =&gt; Grammer.
#Explore =&gt; GCP Features. #Striver #DSA https://t.co/oCI4kw4c2r","en","Tweet","Shubhampawar4841","Shubhampawar484","115","1","0","0","3","0","2024-08-15 22:47:47","https://x.com/Shubhampawar484/status/1824133399151628550","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Day130, #DSA, #Aptitude, #Explore, #Striver, #DSA","","photo","https://pbs.twimg.com/media/GVCfpmLaEAISkhy.png
https://pbs.twimg.com/media/GVCfpmYaEAEMfB4.png"
